ticker,interval,date,type,entry_price,source,wt2,ret_1M,ret_3M,ret_6M,ret_12M,bulls,bears
TDOC,1mo,2022-11-01 00:00:00,BUY,28.510000228881836,WaveTrend,-42.934631208495595,-17.04665230212161,-7.085234800234497,-18.800422894846758,-36.373205036765135,,
TDOC,1mo,2023-12-01 00:00:00,BUY,21.549999237060547,WaveTrend,-37.860774459095374,-9.837582398791477,-29.93039018070337,-54.61716900596421,-57.81902332063479,,
TDOC,1mo,2024-10-01 00:00:00,BUY,9.0,WaveTrend,-47.79730560256112,33.111106024848084,12.88888719346788,-20.111110475328232,-4.111109839545357,,
TDOC,1mo,2025-06-01 00:00:00,BUY,8.710000038146973,WaveTrend,-42.60639259535324,-17.221584310338546,-11.251435301738278,-19.632606551753472,-9.184847155351573,,
TDOC,1mo,2026-05-01 00:00:00,BUY,7.610000133514404,WaveTrend,-46.42439471487361,3.942177511620626,,,,,
TIGR,1mo,2021-05-01 00:00:00,SELL,22.790000915527344,WaveTrend,80.33230636782723,27.161028424933487,-39.534887321647425,-73.49714910393953,-82.09741219919715,,
TIGR,1mo,2022-11-01 00:00:00,BUY,5.190000057220459,WaveTrend,-16.91548302267564,-34.296723540751984,-28.131021619465756,-41.618498304747455,-14.450866892700343,,
TIGR,1mo,2023-07-01 00:00:00,BUY,4.440000057220459,WaveTrend,-25.694960211543176,10.58558072375073,2.702700090373522,-15.990991644073283,-8.108111010696085,,
TIGR,1mo,2024-05-01 00:00:00,BUY,4.25,WaveTrend,-11.774268954885414,-1.176475076114425,-14.352938708137064,36.23529322007124,90.82352133358226,,
TIGR,1mo,2025-10-01 00:00:00,SELL,10.779999732971191,WaveTrend,61.612258516202644,-18.181818986063703,-20.779219170729736,-38.775509572174435,,,
TLRY,1mo,2021-01-01 00:00:00,BUY,181.0,WaveTrend,-7.987396656870324,34.58563873122411,1.3259634787206487,-19.28176458369303,-67.07182404744691,,
TLRY,1mo,2022-11-01 00:00:00,BUY,38.70000076293945,WaveTrend,-40.620703098633335,-30.490958428376302,-26.873388425972156,-56.84754409893451,-53.22997409653036,,
TLRY,1mo,2023-07-01 00:00:00,BUY,25.299999237060547,WaveTrend,-41.56468602285458,16.996052466714495,-28.85375279524589,-27.66798502407104,-19.762846445765025,,
TLRY,1mo,2024-03-01 00:00:00,BUY,24.700000762939453,WaveTrend,-35.40848188061487,0.0,-32.79352279868423,-28.744939927786394,-73.27935343817728,,
TLRY,1mo,2025-07-01 00:00:00,BUY_GOLD,5.800000190734863,WaveTrend,-61.07557595326332,137.9310299468524,131.03446858391374,28.620686083146254,,,
USNA,1mo,2009-06-01 00:00:00,BUY,14.864999771118164,WaveTrend,-20.08125495593046,12.176249537918649,14.732597159622319,7.299024923330744,22.87251712668221,,
USNA,1mo,2011-11-01 00:00:00,BUY,17.06999969482422,WaveTrend,-17.869160417182403,-11.042761036364102,8.670179078474604,18.336269033820084,20.913882593136044,,
USNA,1mo,2013-10-01 00:00:00,SELL,34.1150016784668,WaveTrend,67.07331228032612,7.15227467876427,-12.252680659144765,-0.5422874518214882,67.05261285224726,,
USNA,1mo,2015-02-01 00:00:00,SELL,50.005001068115234,WaveTrend,64.77422011995958,11.108889484091677,28.077185883278432,46.47535482863003,12.708727940190911,,
USNA,1mo,2015-09-01 00:00:00,SELL,67.01499938964844,WaveTrend,74.58545029876653,-4.051326363676733,-4.685517299480068,-9.408341957173382,3.2231644882220634,,
USNA,1mo,2017-06-01 00:00:00,BUY,64.0999984741211,WaveTrend,-1.1062975661987624,-10.920437077430023,-9.984396042950749,15.522628415746077,79.87520405060158,,
USNA,1mo,2018-09-01 00:00:00,SELL,120.55000305175781,WaveTrend,70.17337605721788,-2.928250783349884,-2.3392779953837595,-30.427208110005044,-43.268355322823695,,
