type,entry_price,ret_1M,ret_3M,ret_6M,ret_12M,system
ASH_BUY,1.6100000143051147,-15.527950172590621,42.8571386261122,2.4844696582373427,148.44720276144986,ASH L21
ASH_BUY_STRONG,1.7699999809265137,-12.429380281409363,-25.98870300022171,56.49717575005544,118.64406368712585,ASH L21
ASH_BUY,2.059999942779541,20.388353784478387,121.84467468941351,84.46602222663053,109.70875202221784,ASH L21
ASH_BUY,4.03000020980835,-0.37221693652138566,,,,ASH L21
ASH_BUY,47.599998474121094,-23.10924443827539,-33.61344244863822,-42.016804062556545,-41.59663838608167,ASH L21
ASH_BUY,35.0,-1.142861502511161,22.285712105887278,-41.71428680419922,-38.85714394705636,ASH L21
ASH_BUY,37.400001525878906,-17.11230284696761,-39.57219395878454,-26.737971923421277,-51.71123334461423,ASH L21
ASH_BUY,28.399999618530273,-3.521126807859265,-11.971829803518242,-41.26760377034474,0.7042280479784058,ASH L21
ASH_BUY,21.399999618530273,29.906540806610614,10.280377580168132,46.72897279559292,69.15888508518407,ASH L21
ASH_BUY_STRONG,35.400001525878906,11.864397647474135,-1.6949216467680994,-31.638418870552243,-58.87005708467916,ASH L21
ASH_BUY,18.399999618530273,-12.826080173535559,-47.98913101505469,,,ASH L21
ASH_BUY,9.460000038146973,22.4101466914407,-47.78012645560087,-84.98942968965562,-77.06131006825021,ASH L21
ASH_BUY,2.390000104904175,101.67363849779542,34.30961913182322,-15.062766431503494,-16.317995304850065,ASH L21
ASH_BUY_STRONG,2.440000057220459,18.85246013768478,-3.6885307572662507,-38.11475594048213,-15.983610481896704,ASH L21
ASH_BUY,1.8600000143051147,-0.5376338917391199,4.838711434753651,-15.591395678637653,31.720431658115956,ASH L21
ASH_BUY,1.590000033378601,-2.5157283158869115,44.025151810028085,224.52828547730235,218.8679286306744,ASH L21
ASH_BUY,1.5800000429153442,1.8987323148685453,59.49366534678848,123.41771363982845,220.2531522368227,ASH L21
ASH_BUY_STRONG,5.840000152587891,26.541090297931767,15.239723343007249,-1.883563880827288,-41.60958909702068,ASH L21
ASH_BUY,6.380000114440918,-2.8213213471322107,-38.24451431744649,-36.99059704047062,,ASH L21
ASH_BUY_STRONG,5.039999961853027,-32.34126762618161,,,,ASH L21
ASH_BUY,78.35199737548828,3.736983742452238,2.613850596017264,5.574846834193581,2.103331988607704,ASH L21
ASH_BUY,81.19999694824219,1.8719265142704389,5.9113340297505035,-2.2660054273936248,-12.807874738115387,ASH L21
ASH_BUY,79.83999633789062,0.10020269880288701,-16.132261828906614,-78.85771551224927,-80.86172290351223,ASH L21
ASH_BUY,84.4800033569336,-20.73864059692062,-75.0,-87.02651562188007,-84.75378834915279,ASH L21
ASH_BUY,20.799999237060547,-11.153845095775495,-26.53846012770066,-31.538460127700663,-39.23076535117682,ASH L21
ASH_BUY,14.720000267028809,1.0869554654186597,-28.26086801594735,-4.891306073149537,-34.78260728722486,ASH L21
ASH_BUY,14.079999923706055,11.93182041391363,-22.727271495771795,9.090907243657686,-27.272728504228205,ASH L21
ASH_BUY,13.760000228881836,22.093015680318384,-26.162793034795385,-22.09302261109093,-39.53488694454536,ASH L21
ASH_BUY,11.199999809265137,-7.857144012743134,-2.8571401810159047,-23.57142352328,0.5357180414151896,ASH L21
ASH_BUY_STRONG,12.079999923706055,-3.9735061694360363,-19.86754663649014,-31.125829905868873,36.5894048361709,ASH L21
ASH_BUY,10.880000114440918,-7.35294285220669,-21.32352638254944,-59.007353021740705,-27.297796284825004,ASH L21
ASH_BUY,10.479999542236328,-45.610686467178866,5.248093652277963,59.16031520757523,64.8855099373232,ASH L21
ASH_BUY,8.420000076293945,24.821854318887393,99.88123243715887,40.49881017237493,56.650824950928815,ASH L21
ASH_BUY,11.829999923706055,-7.94589675778139,53.592562920336185,11.496193283585331,227.5570604387676,ASH L21
ASH_BUY_STRONG,12.899999618530273,66.51162928238593,25.736432503883087,41.78295702625119,169.4573592979183,ASH L21
