ticker,bar,price,ret_1M,ret_3M,ret_6M,ret_12M,system
FUBO,79,145.0800018310547,11.579819988782036,131.59635770564105,85.60793726269233,101.902405383782,💎 ASH STRONG solo
FUBO,117,411.0,-21.9853978957573,-25.781019818753805,-48.32116936825198,-91.38686094260854,💎 ASH STRONG solo
FUBO,240,36.0,10.666667090521909,-14.666668574015295,-54.33333184983995,-49.33333396911621,💎 ASH STRONG solo
FUBO,281,18.360000610351562,16.339868737850516,-1.3071882523949863,165.35947495140212,137.2549015533879,💎 ASH STRONG solo
FUBO,296,19.31999969482422,-16.14906304952275,88.19876389590378,127.32918665993238,88.81987638959036,💎 ASH STRONG solo
FUBO,302,61.31999969482422,-22.700584211060004,-44.22700434907839,-35.225046610599165,-49.90215351232716,💎 ASH STRONG solo
FUBO,326,42.36000061035156,4.249289922391264,18.980171859493787,-24.929181353010787,-76.60528870485807,💎 ASH STRONG solo
GDRX,146,7.460000038146973,6.0321689941561285,-28.820376466130437,-10.991959349440716,3.351206417179853,💎 ASH STRONG solo
GDRX,204,8.229999542236328,-16.038879322531972,-40.46172092451952,-41.55528298519777,-44.592950225845854,💎 ASH STRONG solo
GOGO,37,24.799999237060547,-18.266124672001393,-25.483870521172257,-30.725803089935646,-18.50806570077914,💎 ASH STRONG solo
GOGO,73,17.770000457763672,-12.999439280303815,-9.510413565123233,18.45806806304189,-12.549242760071866,💎 ASH STRONG solo
GOGO,193,10.6899995803833,2.899910493781177,10.570628239448453,29.934526553318296,-12.16089137595583,💎 ASH STRONG solo
GOGO,212,11.84000015258789,6.0810832580220575,-5.827707138219951,-12.584457364153767,-65.87837914030771,💎 ASH STRONG solo
GOGO,367,3.0999999046325684,-6.1290266015153305,222.90324312343114,210.6451745385562,255.8064539449893,💎 ASH STRONG solo
GOGO,424,12.010000228881836,12.905913082394438,29.22564664437668,4.912574032838468,45.795169818344505,💎 ASH STRONG solo
GOLD,280,5.126692295074463,4.035212728921378,-18.708736391257997,-41.599414516344915,76.74247378470614,💎 ASH STRONG solo
GOLD,314,4.60762882232666,15.510181314135774,47.18365028793639,173.74069352693158,231.8869556524347,💎 ASH STRONG solo
GOLD,359,13.868057250976562,-15.492529352802475,17.70149209391576,52.955264139463075,94.45575596601006,💎 ASH STRONG solo
GOLD,364,15.184488296508789,5.507091091684568,30.31623361003486,58.91494144298895,97.5244707196103,💎 ASH STRONG solo
GOLD,427,33.25003433227539,-13.759816812116432,-5.62492306079061,-8.031111147314052,-3.720065986737253,💎 ASH STRONG solo
GOLD,544,35.872074127197266,14.616645091708547,-20.443680958317355,-27.868373224053766,-33.95820601130476,💎 ASH STRONG solo
GOTU,52,40.52000045776367,55.70088706773395,97.45804845098533,49.876601323187785,-64.85686177135823,💎 ASH STRONG solo
GOTU,236,4.630000114440918,-24.83801440480734,66.73865225430681,7.559393001760895,-46.86825102931941,💎 ASH STRONG solo
GTBIF,35,13.5,0.3703717832212128,-7.800003334327976,-35.755553068938084,-32.88888578061704,💎 ASH STRONG solo
GTBIF,150,32.0,-7.281249761581421,-8.312499523162842,-36.028122901916504,-56.09374940395355,💎 ASH STRONG solo
GTBIF,164,32.28499984741211,-9.028957788309766,-34.73749482915627,-42.69784702668067,-69.02586325766522,💎 ASH STRONG solo
GTBIF,225,13.25,-7.547169811320753,-35.245283594671285,-46.037735129302405,-23.622642373139,💎 ASH STRONG solo
GTBIF,264,8.350000381469727,-16.16766850053851,21.197597882957318,42.514958980585014,37.604781391587785,💎 ASH STRONG solo
GTBIF,272,9.5,17.052630374306133,10.98947023090564,37.31579027677838,1.999995582982117,💎 ASH STRONG solo
GTBIF,307,13.199999809265137,-13.636365278364892,-18.1060562438106,-22.045453708033904,-50.833334356847445,💎 ASH STRONG solo
HIVE,228,0.15000000596046448,0.0,-33.33333498901785,0.0,-33.33333498901785,💎 ASH STRONG solo
HIVE,250,0.15000000596046448,0.0,-33.33333498901785,-33.33333498901785,133.33332008785726,💎 ASH STRONG solo
HIVE,328,0.6000000238418579,0.0,0.0,2274.9999056259826,700.0,💎 ASH STRONG solo
HIVE,479,0.8500000238418579,94.11763880904593,47.058819404522964,94.11763880904593,2258.823373490968,💎 ASH STRONG solo
HIVE,505,1.649999976158142,21.21212296358923,703.0303146337786,1115.1514864712265,784.848520753579,💎 ASH STRONG solo
HIVE,632,3.049999952316284,32.78689357549469,5.573773080384514,3.606561810955644,0.655737089809616,💎 ASH STRONG solo
HIVE,700,3.3399999141693115,-8.383232891771165,-5.089815636047601,-0.8982027593025133,-30.838323289177115,💎 ASH STRONG solo
HIVE,707,3.630000114440918,-14.325074461469589,12.672176959912317,-31.404960577522022,-30.57851511074575,💎 ASH STRONG solo
HIVE,796,2.819999933242798,33.68794575081013,,,,💎 ASH STRONG solo
HYLN,134,4.239999771118164,-15.3301861329449,-33.96226171073887,-15.56603497735698,-55.18867738860567,💎 ASH STRONG solo
HYLN,289,1.659999966621399,-5.421681685481506,29.518080638479226,24.69879366659704,,💎 ASH STRONG solo
HYLN,311,1.9900000095367432,4.0200966493803225,-8.040199289177174,206.53265705524305,,💎 ASH STRONG solo
HYLN,330,2.309999942779541,193.9393995691126,,,,💎 ASH STRONG solo
INVZ,99,4.550000190734863,-8.571435757671154,7.692305273860667,19.56043580608846,-38.24176208824065,💎 ASH STRONG solo
INVZ,108,4.019999980926514,21.890550214333548,17.412930661352988,32.58706340783657,-15.174126815673139,💎 ASH STRONG solo
INVZ,180,2.6600000858306885,-26.691729896138238,-50.75188343949084,-63.19549094910221,-65.03759484420736,💎 ASH STRONG solo
INVZ,259,1.3300000429153442,42.10525749698684,49.624056039478525,-11.278202295289653,-56.24060162506457,💎 ASH STRONG solo
JKS,50,20.843585968017578,-6.850824694853841,-20.0736600390079,-63.75690631496476,-80.07366278423893,💎 ASH STRONG solo
JKS,91,7.201209545135498,-35.927505379905526,-42.32408872687389,-72.38805992386057,-14.605545439550482,💎 ASH STRONG solo
